年,月,気温,ようかん,まんじゅう,他の和生菓子,カステラ,ケーキ,ゼリー,プリン,他の洋生菓子,せんべい,ビスケット,スナック菓子,キャンデー,チョコレート,チョコレート菓子,アイスクリーム,他の菓子
2018,10,23.0,1.6774193548387097,3.096774193548387,20.516129032258064,2.161290322580645,17.0,3.3548387096774195,4.032258064516129,19.29032258064516,14.064516129032258,10.0,11.64516129032258,6.290322580645161,16.903225806451612,4.741935483870968,20.64516129032258,51.45161290322581
2018,11,17.7,1.7,3.066666666666667,21.233333333333334,2.033333333333333,17.366666666666667,2.6,3.933333333333333,21.766666666666666,15.666666666666666,10.166666666666666,12.266666666666667,6.6,17.266666666666666,5.133333333333334,16.4,54.9
2018,12,12.1,2.935483870967742,2.967741935483871,28.774193548387096,3.3225806451612905,44.45161290322581,3.225806451612903,3.774193548387097,27.29032258064516,22.35483870967742,14.483870967741936,14.258064516129032,7.0,22.64516129032258,5.354838709677419,17.322580645161292,80.29032258064517
2019,1,10.3,1.6774193548387097,2.4838709677419355,23.29032258064516,2.161290322580645,17.774193548387096,2.935483870967742,4.0,21.129032258064516,14.548387096774194,9.741935483870968,12.0,6.516129032258065,25.451612903225808,4.806451612903226,15.935483870967742,57.25806451612903
2019,2,11.6,1.0714285714285714,2.5714285714285716,21.928571428571427,2.1785714285714284,18.535714285714285,3.142857142857143,4.321428571428571,21.321428571428573,14.964285714285714,10.607142857142858,13.25,7.071428571428571,49.42857142857143,6.0,15.107142857142858,57.607142857142854
2019,3,15.4,1.4838709677419355,3.806451612903226,31.193548387096776,2.225806451612903,20.870967741935484,4.354838709677419,4.32258064516129,24.225806451612904,18.0,14.612903225806452,14.193548387096774,7.451612903225806,22.93548387096774,5.806451612903226,17.483870967741936,68.0
2019,4,19.0,1.5333333333333334,3.533333333333333,25.866666666666667,2.433333333333333,17.066666666666666,6.166666666666667,4.766666666666667,22.3,16.566666666666666,12.133333333333333,14.1,6.933333333333334,16.5,4.666666666666667,22.233333333333334,56.9
2019,5,25.3,1.967741935483871,3.096774193548387,26.387096774193548,2.3870967741935485,16.741935483870968,7.709677419354839,4.451612903225806,22.548387096774192,15.290322580645162,10.419354838709678,12.548387096774194,6.32258064516129,13.516129032258064,4.032258064516129,32.25806451612903,54.83870967741935
2019,6,25.8,2.466666666666667,2.7666666666666666,19.933333333333334,2.1333333333333333,14.633333333333333,9.366666666666667,4.466666666666667,19.366666666666667,14.466666666666667,9.666666666666666,12.733333333333333,5.9,10.833333333333334,3.966666666666667,33.03333333333333,52.3
2019,7,27.5,2.5483870967741935,2.193548387096774,19.93548387096774,1.6451612903225807,14.451612903225806,11.580645161290322,4.612903225806452,19.161290322580644,14.774193548387096,9.838709677419354,12.870967741935484,5.67741935483871,9.741935483870968,3.6129032258064515,39.87096774193548,55.61290322580645
2019,8,32.8,3.2580645161290325,3.2903225806451615,26.741935483870968,2.3225806451612905,13.838709677419354,13.67741935483871,4.483870967741935,21.451612903225808,17.387096774193548,12.225806451612904,13.548387096774194,5.193548387096774,8.96774193548387,3.3225806451612905,48.806451612903224,67.93548387096774
2019,9,29.4,1.5333333333333334,3.1,24.2,1.8666666666666667,16.3,5.766666666666667,4.066666666666666,18.4,14.133333333333333,10.766666666666667,12.833333333333334,5.233333333333333,12.466666666666667,4.2,33.2,52.96666666666667
2019,10,23.3,1.096774193548387,2.6774193548387095,18.967741935483872,1.8709677419354838,16.387096774193548,3.6774193548387095,4.193548387096774,19.516129032258064,14.0,9.903225806451612,12.806451612903226,6.129032258064516,15.419354838709678,4.967741935483871,23.35483870967742,52.83870967741935
2019,11,17.7,1.3333333333333333,3.033333333333333,23.833333333333332,2.2,19.6,3.3,4.166666666666667,21.466666666666665,15.666666666666666,11.1,13.566666666666666,7.333333333333333,18.366666666666667,5.666666666666667,17.7,59.96666666666667
2019,12,12.6,2.129032258064516,3.3548387096774195,29.838709677419356,3.193548387096774,43.354838709677416,3.3870967741935485,4.32258064516129,27.612903225806452,22.93548387096774,14.387096774193548,14.96774193548387,7.161290322580645,21.838709677419356,5.870967741935484,18.838709677419356,81.90322580645162
